Ticker,Date,Open,High,Low,Close,Adj Close,Volume
^FTSE,2010-01-04,5412.89990234375,5500.2998046875,5410.7998046875,5500.2998046875,5500.2998046875,750942000.0
^FTSE,2010-01-05,5500.2998046875,5536.39990234375,5480.7001953125,5522.5,5522.5,1149301200.0
^FTSE,2010-01-06,5522.5,5536.5,5497.7001953125,5530.0,5530.0,998295300.0
^FTSE,2010-01-07,5530.0,5551.7001953125,5499.7998046875,5526.7001953125,5526.7001953125,1162933700.0
^FTSE,2010-01-08,5526.7001953125,5549.2998046875,5494.7998046875,5534.2001953125,5534.2001953125,1006420600.0
^FTSE,2010-01-11,5534.2001953125,5600.5,5527.89990234375,5538.10009765625,5538.10009765625,901194900.0
^FTSE,2010-01-12,5538.10009765625,5549.60009765625,5459.89990234375,5498.7001953125,5498.7001953125,957401700.0
^FTSE,2010-01-13,5498.7001953125,5509.7001953125,5450.89990234375,5473.5,5473.5,849923000.0
^FTSE,2010-01-14,5473.5,5521.89990234375,5473.5,5498.2001953125,5498.2001953125,928036100.0
^FTSE,2010-01-15,5498.2001953125,5527.0,5450.39990234375,5455.39990234375,5455.39990234375,1743437800.0
^FTSE,2010-01-18,5455.39990234375,5504.0,5454.2998046875,5494.39990234375,5494.39990234375,776795200.0
^FTSE,2010-01-19,5494.39990234375,5531.89990234375,5431.2998046875,5513.10009765625,5513.10009765625,1107801600.0
^FTSE,2010-01-20,5513.10009765625,5513.10009765625,5404.0,5420.7998046875,5420.7998046875,1199200900.0
^FTSE,2010-01-21,5420.7998046875,5468.39990234375,5331.60009765625,5335.10009765625,5335.10009765625,1345500500.0
^FTSE,2010-01-22,5335.10009765625,5345.60009765625,5253.0,5303.0,5303.0,1645842400.0
^FTSE,2010-01-25,5303.0,5330.60009765625,5252.89990234375,5260.2998046875,5260.2998046875,1024448800.0
^FTSE,2010-01-26,5260.2998046875,5276.89990234375,5215.7001953125,5276.89990234375,5276.89990234375,1015919800.0
^FTSE,2010-01-27,5276.89990234375,5276.89990234375,5192.60009765625,5217.5,5217.5,1271716800.0
^FTSE,2010-01-28,5217.5,5280.39990234375,5145.7001953125,5145.7001953125,5145.7001953125,1294378400.0
^FTSE,2010-01-29,5145.7001953125,5230.2001953125,5145.7001953125,5188.5,5188.5,1281845800.0
^FTSE,2010-02-01,5188.5,5250.10009765625,5163.60009765625,5247.39990234375,5247.39990234375,934766100.0
^FTSE,2010-02-02,5247.39990234375,5289.10009765625,5208.2001953125,5283.2998046875,5283.2998046875,1105691000.0
^FTSE,2010-02-03,5283.2998046875,5305.39990234375,5237.7001953125,5253.2001953125,5253.2001953125,1140388100.0
^FTSE,2010-02-04,5253.2001953125,5262.2001953125,5123.89990234375,5139.2998046875,5139.2998046875,1725801600.0
^FTSE,2010-02-05,5139.2998046875,5139.2998046875,5033.7998046875,5060.89990234375,5060.89990234375,1930760100.0
^FTSE,2010-02-08,5060.89990234375,5118.10009765625,5033.0,5092.2998046875,5092.2998046875,1326821100.0
^FTSE,2010-02-09,5092.2998046875,5132.89990234375,5084.7998046875,5111.7998046875,5111.7998046875,1284674100.0
^FTSE,2010-02-10,5111.7998046875,5181.2001953125,5105.2998046875,5132.0,5132.0,1191910000.0
^FTSE,2010-02-11,5132.0,5201.7998046875,5114.5,5161.5,5161.5,1565807200.0
^FTSE,2010-02-12,5161.5,5207.7001953125,5117.39990234375,5142.5,5142.5,1285903300.0
^FTSE,2010-02-15,5142.5,5194.2998046875,5142.5,5167.5,5167.5,591532800.0
^FTSE,2010-02-16,5167.5,5248.10009765625,5167.5,5244.10009765625,5244.10009765625,1098282000.0
^FTSE,2010-02-17,5244.10009765625,5304.5,5244.10009765625,5276.60009765625,5276.60009765625,1205018000.0
^FTSE,2010-02-18,5276.60009765625,5326.39990234375,5261.7001953125,5325.10009765625,5325.10009765625,966085200.0
^FTSE,2010-02-19,5325.10009765625,5366.10009765625,5281.39990234375,5358.2001953125,5358.2001953125,1469031000.0
^FTSE,2010-02-22,5358.2001953125,5387.0,5348.2001953125,5352.10009765625,5352.10009765625,961342400.0
^FTSE,2010-02-23,5352.10009765625,5395.5,5302.0,5315.10009765625,5315.10009765625,1063966500.0
^FTSE,2010-02-24,5315.10009765625,5357.89990234375,5298.2001953125,5342.89990234375,5342.89990234375,953221200.0
^FTSE,2010-02-25,5342.89990234375,5370.39990234375,5259.7001953125,5278.2001953125,5278.2001953125,1951587200.0
^FTSE,2010-02-26,5278.2001953125,5367.7998046875,5278.2001953125,5354.5,5354.5,1700847600.0
^FTSE,2010-03-01,5354.5,5420.7998046875,5354.5,5405.89990234375,5405.89990234375,1423330600.0
^FTSE,2010-03-02,5405.89990234375,5485.0,5403.7001953125,5484.10009765625,5484.10009765625,1218498700.0
^FTSE,2010-03-03,5484.10009765625,5541.7998046875,5465.2998046875,5533.2001953125,5533.2001953125,1108893100.0
^FTSE,2010-03-04,5533.2001953125,5544.2001953125,5501.10009765625,5527.2001953125,5527.2001953125,1075263000.0
^FTSE,2010-03-05,5527.2001953125,5605.39990234375,5527.2001953125,5599.7998046875,5599.7998046875,1001732100.0
^FTSE,2010-03-08,5599.7998046875,5621.2001953125,5579.2001953125,5606.7001953125,5606.7001953125,837350700.0
^FTSE,2010-03-09,5606.7001953125,5618.39990234375,5563.10009765625,5602.2998046875,5602.2998046875,993738400.0
^FTSE,2010-03-10,5602.2998046875,5645.2998046875,5585.39990234375,5640.60009765625,5640.60009765625,997893900.0
^FTSE,2010-03-11,5640.60009765625,5642.89990234375,5594.7001953125,5617.2998046875,5617.2998046875,889812900.0
^FTSE,2010-03-12,5617.2998046875,5646.7001953125,5612.39990234375,5625.7001953125,5625.7001953125,1292880400.0
